14	24	34	44	54	65	74	84	150
0.001449275	0.00611477	0.002961083	0.002460457	0.001243163	0.001603849	0.001360313	0.000323939	0
0.001449275	0.00611477	0.002961083	0.002460457	0.002734958	0.003007217	0.003230743	0.002591513	0.002747672
0.001449275	0.007055503	0.003384095	0.005623902	0.005221283	0.008019246	0.009692229	0.008584386	0.007632423
0.001449275	0.007055503	0.003807107	0.005623902	0.006215813	0.008420209	0.010032307	0.009880143	0.007632423
0.004347826	0.024929445	0.019881557	0.025659051	0.015663849	0.011828388	0.01343309	0.014577259	0.014501603
0.004347826	0.024929445	0.019881557	0.028471002	0.016658379	0.0138332	0.014283285	0.015711046	0.014501603
0.004347826	0.031514581	0.039340102	0.050966608	0.036797613	0.039093825	0.039449073	0.037576936	0.03648298
0.007246377	0.033396049	0.040186125	0.054481547	0.039035306	0.03989575	0.040469308	0.03968254	0.03648298
0.007246377	0.033396049	0.041455161	0.060808436	0.046494281	0.055132318	0.059683727	0.06462585	0.056632575
0.007246377	0.033396049	0.042724196	0.061511424	0.047488812	0.057137129	0.062404353	0.06462585	0.056632575
0.007246377	0.034336783	0.046108291	0.067135325	0.063401293	0.082798717	0.099472879	0.101716877	0.08075103
0.010144928	0.03621825	0.05499154	0.072407733	0.067379413	0.084402566	0.10117327	0.101716877	0.08273546
0.010144928	0.038570085	0.057529611	0.076625659	0.069865738	0.086206897	0.102193505	0.103174603	0.08273546
0.023188406	0.106773283	0.107445008	0.117398946	0.112133267	0.121291099	0.12599898	0.123582766	0.092199664
0.027536232	0.11335842	0.112944162	0.121968366	0.114868225	0.123095429	0.126339058	0.124230645	0.092199664
0.039130435	0.158984008	0.128595601	0.133919156	0.123073098	0.13372093	0.131100153	0.126984127	0.092199664
0.047826087	0.166980245	0.13536379	0.14059754	0.130283441	0.138131516	0.133990818	0.132005183	0.093420852
0.053623188	0.179680151	0.142978003	0.147627417	0.135007459	0.140737771	0.13552117	0.132977	0.093420852
0.053623188	0.187206021	0.15143824	0.156766257	0.143212332	0.144747394	0.136711444	0.137026239	0.093420852
0.120289855	0.291157103	0.229695431	0.207029877	0.181750373	0.17542101	0.157796293	0.156300615	0.107464509
0.168115942	0.305268109	0.234771574	0.212653779	0.185231228	0.178227747	0.159326645	0.157272433	0.107464509
0.192753623	0.310912512	0.23857868	0.216168717	0.186225758	0.178227747	0.159326645	0.157272433	0.107464509
0.195652174	0.318438382	0.246192893	0.220035149	0.189457981	0.181034483	0.161197075	0.160349854	0.116776065
0.201449275	0.320319849	0.246615905	0.2228471	0.191944306	0.182437851	0.162387349	0.160997732	0.116776065
0.211594203	0.3579492	0.294839255	0.271001757	0.227498757	0.203889334	0.173099813	0.170068027	0.120897573
0.211594203	0.359360301	0.297377327	0.274165202	0.233217305	0.206094627	0.176670634	0.171849692	0.122576706
0.211594203	0.359360301	0.297377327	0.274165202	0.235206365	0.210705694	0.193334467	0.190962099	0.137688902
0.211594203	0.359360301	0.29822335	0.27486819	0.236946793	0.213311949	0.198775718	0.198898607	0.142573653
0.234782609	0.37911571	0.337563452	0.308611599	0.259572352	0.229350441	0.210508417	0.20521542	0.147153106
0.234782609	0.37911571	0.337563452	0.309666081	0.261064147	0.232758621	0.214419316	0.21574344	0.172645398
0.234782609	0.37911571	0.337986464	0.311775044	0.273247141	0.245789896	0.227682367	0.235989634	0.189284079
0.305797101	0.496707432	0.468274112	0.423901582	0.368224764	0.337209302	0.305050162	0.29154519	0.234620669
0.371014493	0.569143932	0.524111675	0.49771529	0.505469915	0.462510024	0.412344839	0.386297376	0.333842162
0.388405797	0.576669802	0.530033841	0.499824253	0.507458976	0.463712911	0.413875191	0.386297376	0.333842162
0.392753623	0.576669802	0.531725888	0.500878735	0.508702138	0.467121091	0.415065465	0.387917072	0.337200427
0.4	0.577610536	0.5321489	0.501230228	0.509696668	0.468123496	0.416425778	0.389374798	0.34284842
0.402898551	0.580903104	0.533417936	0.501933216	0.511188463	0.468925421	0.417446013	0.390508584	0.344374905
0.41884058	0.588428975	0.541032149	0.506502636	0.516161114	0.472734563	0.421526951	0.394395854	0.348191116
0.424637681	0.588428975	0.543147208	0.508611599	0.519144704	0.47393745	0.424077538	0.398931001	0.348954358
0.442028986	0.596895579	0.552030457	0.524077329	0.537294878	0.496190858	0.459275633	0.44962747	0.439780186
0.457971014	0.596895579	0.552876481	0.524780316	0.537294878	0.49659182	0.459785751	0.44962747	0.439780186
0.460869565	0.601599247	0.559221658	0.533567663	0.550721034	0.511627907	0.476789662	0.46031746	0.453518547
0.460869565	0.601599247	0.560067682	0.533567663	0.551218299	0.514434643	0.481210678	0.46420473	0.464814532
0.460869565	0.601599247	0.560067682	0.53427065	0.552461462	0.518043304	0.488182282	0.470035633	0.474126088
0.460869565	0.601599247	0.560067682	0.53427065	0.552710094	0.519246191	0.488862438	0.471007451	0.474126088
0.460869565	0.601599247	0.562182741	0.535325132	0.554699155	0.521050521	0.491923142	0.475704568	0.478094947
0.460869565	0.601599247	0.562182741	0.53602812	0.554947787	0.523857257	0.493963612	0.480239715	0.488780339
0.460869565	0.601599247	0.562182741	0.537082601	0.557682745	0.528468324	0.49991498	0.486556527	0.500686918
