0.299790356	0.302955665	0.226384365	0.246875	0.195828144	0.186402521	0.184215448	0.174982675	0.155952381
0.319706499	0.325738916	0.261672096	0.282142857	0.21139477	0.199684827	0.193940527	0.182432432	0.167006803
0.319706499	0.325738916	0.261672096	0.282142857	0.214196762	0.203061684	0.197680943	0.192307692	0.182312925
0.319706499	0.325738916	0.261672096	0.284375	0.226650062	0.216794237	0.213390686	0.214656965	0.196768707
0.364779874	0.416256158	0.373507058	0.371875	0.319427148	0.302116164	0.292874509	0.282571033	0.251190476
0.411949686	0.478448276	0.412052117	0.432142857	0.476650062	0.440792436	0.41125865	0.383575884	0.344047619
0.426624738	0.484605911	0.417480999	0.433928571	0.477895392	0.441918055	0.412006733	0.384615385	0.344047619
0.427672956	0.484605911	0.418566775	0.435267857	0.480386052	0.443043674	0.41387694	0.385654886	0.344047619
0.428721174	0.487068966	0.418566775	0.435714286	0.48256538	0.445520036	0.416495231	0.392238392	0.352891156
0.446540881	0.511699507	0.437567861	0.456696429	0.501867995	0.456325979	0.427529456	0.398648649	0.359183673
0.454926625	0.522167488	0.444625407	0.463392857	0.505603985	0.461278703	0.432579016	0.403326403	0.362585034
0.457023061	0.522167488	0.451140065	0.465625	0.50747198	0.463529941	0.434636245	0.406444906	0.36462585
0.485324948	0.544950739	0.476112921	0.501339286	0.547633873	0.518460153	0.498410324	0.48042273	0.469047619
0.495807128	0.545566502	0.476112921	0.501339286	0.54856787	0.518460153	0.498410324	0.48042273	0.469047619
0.503144654	0.553571429	0.497828447	0.525446429	0.572851806	0.54479964	0.5270245	0.498267498	0.477040816
0.503144654	0.553571429	0.501628664	0.525446429	0.574408468	0.550652859	0.534879372	0.50987526	0.492006803
0.503144654	0.553571429	0.501628664	0.526785714	0.578144458	0.559882936	0.549092949	0.536382536	0.518027211
0.503144654	0.553571429	0.503257329	0.526785714	0.578455791	0.561683926	0.550402095	0.539154539	0.518027211
0.503144654	0.553571429	0.50597177	0.526785714	0.579078456	0.56190905	0.554516551	0.544352044	0.525340136
0.503144654	0.553571429	0.50597177	0.527678571	0.580012453	0.565285907	0.560314195	0.554920305	0.530952381
0.503144654	0.553571429	0.50597177	0.527678571	0.581569116	0.567537145	0.564428652	0.561503812	0.542346939
0.503144654	0.553571429	0.50597177	0.527678571	0.582814446	0.570463755	0.567982046	0.567047817	0.547278912
0.503144654	0.553571429	0.50597177	0.527678571	0.583748443	0.57721747	0.575649897	0.577442827	0.56207483
0.503144654	0.555418719	0.510314875	0.549553571	0.625466999	0.629221072	0.640733121	0.644663895	0.627210884
0.503144654	0.561576355	0.513572204	0.552678571	0.628268991	0.634173796	0.650458201	0.65990991	0.648639456
0.503144654	0.563423645	0.513572204	0.554910714	0.630759651	0.635749662	0.653824575	0.661815662	0.653401361
0.503144654	0.563423645	0.515200869	0.556696429	0.632938979	0.63912652	0.659435197	0.666666667	0.657993197
0.503144654	0.563423645	0.515200869	0.558035714	0.634184309	0.64092751	0.660744343	0.670824671	0.660544218
0.51048218	0.568349754	0.518458198	0.561607143	0.636363636	0.643178748	0.667290069	0.674809425	0.679591837
0.51048218	0.568349754	0.518458198	0.562946429	0.637608966	0.646105358	0.66990836	0.678101178	0.682142857
0.519916143	0.570812808	0.525515744	0.56875	0.643212951	0.654660063	0.683747896	0.689189189	0.695578231
0.646750524	0.636083744	0.570032573	0.6125	0.675280199	0.67807294	0.701327847	0.704435204	0.717176871
0.768343816	0.761083744	0.703040174	0.708035714	0.737858032	0.723998199	0.737983916	0.731462231	0.740306122
0.807127883	0.794950739	0.740499457	0.739732143	0.76494396	0.744484466	0.757995137	0.748787249	0.757482993
0.814465409	0.797413793	0.743756786	0.739732143	0.765877958	0.745610086	0.757995137	0.75	0.757482993
0.818658281	0.798029557	0.745385451	0.742410714	0.76867995	0.747411076	0.759117262	0.752252252	0.757482993
0.819706499	0.803571429	0.752442997	0.752678571	0.779265255	0.758217019	0.767533196	0.76022176	0.760884354
0.823899371	0.804187192	0.762214984	0.759375	0.787671233	0.769923458	0.781933795	0.771656272	0.768877551
0.823899371	0.804187192	0.762214984	0.759375	0.787671233	0.770823953	0.782120815	0.772522523	0.772619048
0.829140461	0.810344828	0.765472313	0.767410714	0.792652553	0.773975687	0.784365065	0.775467775	0.772619048
0.833333333	0.810344828	0.766558089	0.768303571	0.794209215	0.776902296	0.784926127	0.778586279	0.775170068
0.858490566	0.821428571	0.770358306	0.770535714	0.79483188	0.777352544	0.78567421	0.778586279	0.775170068
0.862683438	0.82820197	0.780130293	0.782589286	0.804483188	0.78770824	0.79315504	0.782224532	0.783843537
0.865828092	0.83682266	0.781758958	0.786160714	0.806039851	0.78770824	0.79315504	0.783264033	0.783843537
0.865828092	0.83682266	0.781758958	0.786160714	0.806039851	0.788608735	0.79315504	0.783264033	0.783843537
0.865828092	0.83682266	0.785559175	0.791964286	0.811643836	0.79716344	0.800074808	0.791406791	0.792176871
0.865828092	0.839285714	0.788816504	0.808482143	0.834993773	0.832282756	0.842528521	0.838530839	0.830952381
0.865828092	0.841748768	0.794245385	0.821875	0.849937733	0.853669518	0.870394614	0.861226611	0.852380952
0.86687631	0.847906404	0.799674267	0.826339286	0.854296389	0.858397118	0.872825884	0.863305613	0.860034014
0.86687631	0.847906404	0.799674267	0.827678571	0.854919054	0.863349842	0.87675332	0.870755371	0.870068027
0.870020964	0.89408867	0.882736156	0.921428571	0.929638854	0.932012607	0.930054236	0.915973666	0.908163265
0.870020964	0.89408867	0.882736156	0.923660714	0.932440847	0.939666817	0.9360389	0.934684685	0.926360544
0.873165618	0.895935961	0.894136808	0.935267857	0.942403487	0.950247636	0.947260146	0.944386694	0.93537415
0.876310273	0.897783251	0.896851249	0.938839286	0.943026152	0.952048627	0.948569291	0.946638947	0.93537415
0.877358491	0.897783251	0.896851249	0.940625	0.943026152	0.952723998	0.952309706	0.95045045	0.942857143
0.881551363	0.899014778	0.899565689	0.941964286	0.946450809	0.955650608	0.957172246	0.956860707	0.951530612
0.882599581	0.900862069	0.910966341	0.948214286	0.957036115	0.965105808	0.967271367	0.965003465	0.967687075
0.889937107	0.908251232	0.910966341	0.949107143	0.957347447	0.96578118	0.968580512	0.965003465	0.967687075
0.889937107	0.910098522	0.91422367	0.950446429	0.960460772	0.968482665	0.972694969	0.973146223	0.978741497
0.902515723	0.930418719	0.938110749	0.965178571	0.972291407	0.976136875	0.981671966	0.982328482	0.984183673
0.962264151	0.963054187	0.965255157	0.983035714	0.983499377	0.98469158	0.988778754	0.992030492	0.984183673
0.988469602	0.987684729	0.97937025	0.991071429	0.991594022	0.988293561	0.991958107	0.993589744	0.988435374
1	1	1	1	1	1	1	1	1
